trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1049,False,"{'a': 0.06, 'e': 0.47550000000005505}",25,15,6.262539381513857,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1050,False,"{'a': 0.06, 'e': 0.47500000000005504}",30,16,22.7584748774975,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1051,False,"{'a': 0.06, 'e': 0.47450000000005504}",20,8,-5.9647035987357135,"{0: 10, 1: 1, 2: 0, 3: 1, 4: 0}",1
1052,False,"{'a': 0.06, 'e': 0.47400000000005504}",20,1,-0.6637626202789844,"{0: 17, 1: 1, 2: 0, 3: 1, 4: 0}",1
1053,False,"{'a': 0.06, 'e': 0.47350000000005504}",25,5,-50.031006584673534,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 2}",1
1054,False,"{'a': 0.06, 'e': 0.47300000000005504}",25,18,11.75099870465778,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1055,False,"{'a': 0.06, 'e': 0.47250000000005504}",25,7,-9.38395795814124,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
1056,False,"{'a': 0.06, 'e': 0.47200000000005504}",30,0,-13.262580121445236,"{0: 27, 1: 0, 2: 1, 3: 2, 4: 0}",0
1057,False,"{'a': 0.06, 'e': 0.47150000000005504}",35,6,-26.151635924350252,"{0: 25, 1: 0, 2: 3, 3: 0, 4: 1}",1
1058,False,"{'a': 0.06, 'e': 0.47100000000005504}",20,10,6.028292265480684,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1059,False,"{'a': 0.06, 'e': 0.47050000000005504}",25,11,-39.81213789238012,"{0: 9, 1: 0, 2: 5, 3: 0, 4: 0}",1
1060,False,"{'a': 0.06, 'e': 0.47000000000005504}",20,0,-69.20883369801524,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
1061,False,"{'a': 0.06, 'e': 0.46950000000005504}",35,0,-130.58103533698406,"{0: 25, 1: 2, 2: 4, 3: 2, 4: 2}",0
1062,False,"{'a': 0.06, 'e': 0.46900000000005504}",25,15,-36.61966443743285,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
1063,False,"{'a': 0.06, 'e': 0.46850000000005504}",20,8,-20.179827078502726,"{0: 8, 1: 1, 2: 3, 3: 0, 4: 0}",1
1064,False,"{'a': 0.06, 'e': 0.46800000000005504}",30,2,-73.00717371824874,"{0: 20, 1: 2, 2: 5, 3: 0, 4: 1}",1
1065,False,"{'a': 0.06, 'e': 0.46750000000005504}",25,11,-60.47880197693547,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 2}",1
1066,False,"{'a': 0.06, 'e': 0.46700000000005504}",20,0,-17.06416772181622,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
1067,False,"{'a': 0.06, 'e': 0.46650000000005504}",20,10,-24.09910552765872,"{0: 7, 1: 1, 2: 1, 3: 1, 4: 0}",1
1068,False,"{'a': 0.06, 'e': 0.46600000000005504}",20,0,-35.774327155708434,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
1069,False,"{'a': 0.06, 'e': 0.46550000000005504}",30,14,0.2421886319718578,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 0}",1
1070,False,"{'a': 0.06, 'e': 0.46500000000005504}",20,8,-22.971448976718968,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 1}",1
1071,False,"{'a': 0.06, 'e': 0.46450000000005504}",20,13,-28.92114905460533,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
1072,False,"{'a': 0.06, 'e': 0.46400000000005504}",25,0,-73.3265656752371,"{0: 17, 1: 2, 2: 5, 3: 0, 4: 1}",0
1073,False,"{'a': 0.06, 'e': 0.46350000000005503}",20,6,4.2481136264862585,"{0: 11, 1: 2, 2: 1, 3: 0, 4: 0}",1
1074,False,"{'a': 0.06, 'e': 0.46300000000005503}",25,13,-43.50025252804873,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 1}",1
1075,False,"{'a': 0.06, 'e': 0.46250000000005503}",20,15,3.747619412673127,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
1076,False,"{'a': 0.06, 'e': 0.46200000000005503}",25,0,-20.610337723722346,"{0: 21, 1: 0, 2: 3, 3: 1, 4: 0}",0
1077,False,"{'a': 0.06, 'e': 0.46150000000005503}",20,4,-126.02060790761773,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 3}",1
1078,False,"{'a': 0.06, 'e': 0.46100000000005503}",25,12,-2.332871098939239,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 0}",1
1079,False,"{'a': 0.06, 'e': 0.46050000000005503}",20,0,-84.7630663860142,"{0: 14, 1: 1, 2: 2, 3: 2, 4: 1}",0
1080,False,"{'a': 0.06, 'e': 0.46000000000005503}",20,7,-26.490491700792695,"{0: 9, 1: 2, 2: 1, 3: 1, 4: 0}",1
1081,False,"{'a': 0.06, 'e': 0.45950000000005503}",20,15,-2.3632297480501503,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
1082,False,"{'a': 0.06, 'e': 0.45900000000005503}",20,0,-43.38101269786451,"{0: 15, 1: 0, 2: 3, 3: 2, 4: 0}",0
1083,False,"{'a': 0.06, 'e': 0.45850000000005503}",20,11,-25.462046732252666,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
1084,False,"{'a': 0.06, 'e': 0.45800000000005503}",20,1,-69.69941088842029,"{0: 14, 1: 0, 2: 3, 3: 1, 4: 1}",1
1085,False,"{'a': 0.06, 'e': 0.45750000000005503}",20,10,5.84273843910564,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1086,False,"{'a': 0.06, 'e': 0.45700000000005503}",20,10,-6.249939804629636,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
1087,False,"{'a': 0.06, 'e': 0.45650000000005503}",20,11,-13.547830926653923,"{0: 7, 1: 1, 2: 0, 3: 1, 4: 0}",1
1088,False,"{'a': 0.06, 'e': 0.45600000000005503}",20,0,-3.5480808088315303,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
1089,False,"{'a': 0.06, 'e': 0.455500000000055}",25,0,28.580789294280684,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
1090,False,"{'a': 0.06, 'e': 0.455000000000055}",25,5,-1.0695632848586534,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",1
1091,False,"{'a': 0.06, 'e': 0.454500000000055}",20,10,-3.1599961336283586,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
1092,False,"{'a': 0.06, 'e': 0.454000000000055}",25,0,12.57948205750995,"{0: 22, 1: 2, 2: 1, 3: 0, 4: 0}",0
1093,False,"{'a': 0.06, 'e': 0.453500000000055}",20,14,-23.07371622621533,"{0: 4, 1: 0, 2: 1, 3: 1, 4: 0}",1
1094,False,"{'a': 0.06, 'e': 0.453000000000055}",20,13,-62.557606507490185,"{0: 4, 1: 0, 2: 1, 3: 1, 4: 1}",1
1095,False,"{'a': 0.06, 'e': 0.452500000000055}",30,0,-109.08655257580389,"{0: 25, 1: 1, 2: 0, 3: 1, 4: 3}",0
1096,False,"{'a': 0.06, 'e': 0.452000000000055}",20,13,13.578855068719598,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1097,False,"{'a': 0.06, 'e': 0.451500000000055}",25,8,-22.003134712751415,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 1}",1
1098,False,"{'a': 0.06, 'e': 0.451000000000055}",20,0,-34.92520286861963,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
1099,False,"{'a': 0.06, 'e': 0.450500000000055}",25,7,-46.32203593077246,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 1}",1
1100,False,"{'a': 0.06, 'e': 0.450000000000055}",25,0,-22.11103637749072,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",0
1101,False,"{'a': 0.06, 'e': 0.449500000000055}",25,0,-128.10255319413503,"{0: 17, 1: 0, 2: 5, 3: 1, 4: 2}",0
1102,False,"{'a': 0.06, 'e': 0.449000000000055}",25,14,13.802720621713474,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1103,False,"{'a': 0.06, 'e': 0.448500000000055}",30,12,10.706627000999038,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
1104,False,"{'a': 0.06, 'e': 0.448000000000055}",25,3,-2.062278800187873,"{0: 20, 1: 0, 2: 1, 3: 1, 4: 0}",1
1105,False,"{'a': 0.06, 'e': 0.447500000000055}",20,0,27.473262399525467,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1106,False,"{'a': 0.06, 'e': 0.447000000000055}",20,6,12.030322366332001,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1107,False,"{'a': 0.06, 'e': 0.446500000000055}",25,8,17.538836422116592,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1108,False,"{'a': 0.06, 'e': 0.446000000000055}",20,0,-75.77761142922641,"{0: 9, 1: 6, 2: 4, 3: 1, 4: 0}",0
1109,False,"{'a': 0.06, 'e': 0.445500000000055}",30,0,-37.40102396041476,"{0: 24, 1: 2, 2: 2, 3: 2, 4: 0}",0
1110,False,"{'a': 0.06, 'e': 0.445000000000055}",25,7,-102.0132321903535,"{0: 11, 1: 2, 2: 3, 3: 0, 4: 2}",1
1111,False,"{'a': 0.06, 'e': 0.444500000000055}",20,5,-18.353853846507842,"{0: 12, 1: 0, 2: 2, 3: 1, 4: 0}",1
1112,False,"{'a': 0.06, 'e': 0.444000000000055}",20,11,18.340277878614135,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1113,False,"{'a': 0.06, 'e': 0.443500000000055}",25,0,-20.27705130891657,"{0: 21, 1: 0, 2: 3, 3: 1, 4: 0}",0
1114,False,"{'a': 0.06, 'e': 0.443000000000055}",30,0,7.34108765606779,"{0: 26, 1: 0, 2: 4, 3: 0, 4: 0}",1
1115,False,"{'a': 0.06, 'e': 0.442500000000055}",20,0,11.245969979313083,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",1
1116,False,"{'a': 0.06, 'e': 0.442000000000055}",20,3,-9.443255221974113,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 0}",1
1117,False,"{'a': 0.06, 'e': 0.441500000000055}",25,17,12.111696145570892,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1118,False,"{'a': 0.06, 'e': 0.441000000000055}",25,15,19.430403758691725,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1119,False,"{'a': 0.06, 'e': 0.440500000000055}",30,0,-64.87090211782875,"{0: 22, 1: 0, 2: 7, 3: 1, 4: 0}",0
1120,False,"{'a': 0.06, 'e': 0.440000000000055}",20,8,0.5880722647436403,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
1121,False,"{'a': 0.06, 'e': 0.439500000000055}",30,0,-50.7598160587922,"{0: 26, 1: 2, 2: 0, 3: 0, 4: 2}",0
1122,False,"{'a': 0.06, 'e': 0.439000000000055}",20,0,-61.786943736947634,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",0
1123,False,"{'a': 0.06, 'e': 0.438500000000055}",20,7,-22.277824899178846,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 1}",1
1124,False,"{'a': 0.06, 'e': 0.438000000000055}",20,8,16.536715154613702,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1125,False,"{'a': 0.06, 'e': 0.437500000000055}",30,19,-42.748065226229954,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 1}",1
1126,False,"{'a': 0.06, 'e': 0.437000000000055}",25,0,-83.5736086585491,"{0: 18, 1: 1, 2: 4, 3: 1, 4: 1}",0
1127,False,"{'a': 0.06, 'e': 0.436500000000055}",30,0,-87.11666807775133,"{0: 22, 1: 4, 2: 1, 3: 2, 4: 1}",0
1128,False,"{'a': 0.06, 'e': 0.436000000000055}",20,5,-27.31880280165167,"{0: 12, 1: 2, 2: 0, 3: 0, 4: 1}",1
1129,False,"{'a': 0.06, 'e': 0.435500000000055}",30,11,-80.31534772341466,"{0: 14, 1: 0, 2: 2, 3: 2, 4: 1}",1
1130,False,"{'a': 0.06, 'e': 0.435000000000055}",20,0,5.280539466361269,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
1131,False,"{'a': 0.06, 'e': 0.434500000000055}",20,3,-49.88182624053581,"{0: 12, 1: 2, 2: 2, 3: 0, 4: 1}",1
1132,False,"{'a': 0.06, 'e': 0.434000000000055}",20,0,-51.166366695743655,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
1133,False,"{'a': 0.06, 'e': 0.433500000000055}",25,17,14.43307989247996,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1134,False,"{'a': 0.06, 'e': 0.433000000000055}",25,8,-42.38401481926475,"{0: 12, 1: 3, 2: 1, 3: 0, 4: 1}",1
1135,False,"{'a': 0.06, 'e': 0.432500000000055}",25,12,10.911042557108324,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1136,False,"{'a': 0.06, 'e': 0.432000000000055}",20,0,-8.237067453930282,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
1137,False,"{'a': 0.06, 'e': 0.431500000000055}",30,0,-70.89489372162177,"{0: 22, 1: 2, 2: 5, 3: 0, 4: 1}",0
1138,False,"{'a': 0.06, 'e': 0.431000000000055}",35,20,-79.5416245506096,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 2}",1
1139,False,"{'a': 0.06, 'e': 0.430500000000055}",20,0,-79.94813391367379,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 2}",0
1140,False,"{'a': 0.06, 'e': 0.430000000000055}",20,0,-71.39746974492309,"{0: 14, 1: 0, 2: 3, 3: 3, 4: 0}",0
1141,False,"{'a': 0.06, 'e': 0.429500000000055}",25,0,-29.500418050918043,"{0: 20, 1: 0, 2: 4, 3: 1, 4: 0}",0
1142,False,"{'a': 0.06, 'e': 0.429000000000055}",25,9,-79.63303596297327,"{0: 11, 1: 2, 2: 1, 3: 0, 4: 2}",1
1143,False,"{'a': 0.06, 'e': 0.428500000000055}",30,0,-44.04187996533848,"{0: 22, 1: 4, 2: 2, 3: 2, 4: 0}",0
1144,False,"{'a': 0.06, 'e': 0.428000000000055}",35,2,-61.26177236656713,"{0: 25, 1: 3, 2: 3, 3: 1, 4: 1}",1
1145,False,"{'a': 0.06, 'e': 0.427500000000055}",20,3,3.265650268291712,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 0}",1
1146,False,"{'a': 0.06, 'e': 0.427000000000055}",20,0,-49.12166647794434,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
1147,False,"{'a': 0.06, 'e': 0.426500000000055}",20,5,-3.0634527915389445,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 0}",1
1148,False,"{'a': 0.06, 'e': 0.426000000000055}",25,1,-56.63546340818079,"{0: 19, 1: 1, 2: 2, 3: 1, 4: 1}",1
1149,False,"{'a': 0.06, 'e': 0.425500000000055}",20,10,-36.33537303672814,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
1150,False,"{'a': 0.06, 'e': 0.425000000000055}",30,18,12.700277407987612,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1151,False,"{'a': 0.06, 'e': 0.424500000000055}",20,16,5.704938705234877,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1152,False,"{'a': 0.06, 'e': 0.424000000000055}",20,0,-47.82473547758992,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
1153,False,"{'a': 0.06, 'e': 0.423500000000055}",20,13,13.934742054607696,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1154,False,"{'a': 0.06, 'e': 0.423000000000055}",30,13,-31.918871322399166,"{0: 12, 1: 1, 2: 3, 3: 1, 4: 0}",1
1155,False,"{'a': 0.06, 'e': 0.422500000000055}",25,7,-52.06023303746113,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 2}",1
1156,False,"{'a': 0.06, 'e': 0.422000000000055}",30,0,-5.614753106577018,"{0: 28, 1: 0, 2: 1, 3: 0, 4: 1}",0
1157,False,"{'a': 0.06, 'e': 0.421500000000055}",20,0,-4.465749647771642,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
1158,False,"{'a': 0.06, 'e': 0.421000000000055}",20,9,19.753738747963876,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1159,False,"{'a': 0.06, 'e': 0.420500000000055}",25,0,-79.88818356098892,"{0: 20, 1: 1, 2: 2, 3: 0, 4: 2}",0
1160,False,"{'a': 0.06, 'e': 0.420000000000055}",20,8,-110.26891709639708,"{0: 6, 1: 0, 2: 4, 3: 0, 4: 2}",1
1161,False,"{'a': 0.06, 'e': 0.419500000000055}",20,0,1.5588283326885524,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1162,False,"{'a': 0.06, 'e': 0.419000000000055}",35,0,-90.85360935774669,"{0: 26, 1: 1, 2: 6, 3: 1, 4: 1}",0
1163,False,"{'a': 0.06, 'e': 0.418500000000055}",25,1,-19.897114481813897,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 0}",1
1164,False,"{'a': 0.06, 'e': 0.418000000000055}",20,1,5.814826461652759,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 0}",1
1165,False,"{'a': 0.06, 'e': 0.417500000000055}",30,7,-63.80864836423887,"{0: 17, 1: 1, 2: 3, 3: 1, 4: 1}",1
1166,False,"{'a': 0.06, 'e': 0.417000000000055}",25,13,22.118127321527755,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1167,False,"{'a': 0.06, 'e': 0.416500000000055}",20,12,-38.61904391753589,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 1}",1
1168,False,"{'a': 0.06, 'e': 0.416000000000055}",20,10,-3.857920768508203,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
1169,False,"{'a': 0.06, 'e': 0.415500000000055}",20,1,-29.8506025277782,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 1}",1
1170,False,"{'a': 0.06, 'e': 0.415000000000055}",25,12,-0.04340736037865334,"{0: 10, 1: 3, 2: 0, 3: 0, 4: 0}",1
1171,False,"{'a': 0.06, 'e': 0.414500000000055}",25,12,24.628964509456612,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1172,False,"{'a': 0.06, 'e': 0.414000000000055}",25,11,19.744151093161946,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1173,False,"{'a': 0.06, 'e': 0.413500000000055}",30,0,-118.33408620517598,"{0: 22, 1: 1, 2: 3, 3: 2, 4: 2}",0
1174,False,"{'a': 0.06, 'e': 0.413000000000055}",20,0,18.602684521946188,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1175,False,"{'a': 0.06, 'e': 0.412500000000055}",20,14,3.9833228052580845,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
1176,False,"{'a': 0.06, 'e': 0.412000000000055}",20,0,3.4598694878361798,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1177,False,"{'a': 0.06, 'e': 0.411500000000055}",25,14,-4.457390851313191,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
1178,False,"{'a': 0.06, 'e': 0.411000000000055}",25,15,-21.924075457222358,"{0: 7, 1: 1, 2: 1, 3: 1, 4: 0}",1
1179,False,"{'a': 0.06, 'e': 0.410500000000055}",20,14,8.599538489116373,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1180,False,"{'a': 0.06, 'e': 0.410000000000055}",30,10,-10.319350420648833,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",1
1181,False,"{'a': 0.06, 'e': 0.409500000000055}",25,8,-8.826925746130188,"{0: 14, 1: 2, 2: 0, 3: 1, 4: 0}",1
1182,False,"{'a': 0.06, 'e': 0.409000000000055}",30,20,-34.88541658064354,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
1183,False,"{'a': 0.06, 'e': 0.408500000000055}",20,3,-42.31873816960865,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 1}",1
1184,False,"{'a': 0.06, 'e': 0.408000000000055}",20,15,3.0596031201237883,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
1185,False,"{'a': 0.06, 'e': 0.407500000000055}",30,2,-51.83448101336991,"{0: 22, 1: 2, 2: 3, 3: 0, 4: 1}",1
1186,False,"{'a': 0.06, 'e': 0.407000000000055}",20,0,-73.06643573637487,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
1187,False,"{'a': 0.06, 'e': 0.406500000000055}",25,11,0.4210107959608498,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1188,False,"{'a': 0.06, 'e': 0.406000000000055}",20,9,-3.038930610412608,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
1189,False,"{'a': 0.06, 'e': 0.405500000000055}",25,2,-46.12307490806509,"{0: 19, 1: 1, 2: 1, 3: 1, 4: 1}",1
1190,False,"{'a': 0.06, 'e': 0.405000000000055}",25,15,19.21886984109087,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1191,False,"{'a': 0.06, 'e': 0.404500000000055}",20,5,18.152743456322728,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
1192,False,"{'a': 0.06, 'e': 0.404000000000055}",30,20,13.98012860101759,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1193,False,"{'a': 0.06, 'e': 0.403500000000055}",20,5,-39.20306733615719,"{0: 11, 1: 2, 2: 1, 3: 0, 4: 1}",1
1194,False,"{'a': 0.06, 'e': 0.403000000000055}",25,17,16.13709422927937,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1195,False,"{'a': 0.06, 'e': 0.402500000000055}",25,0,-74.73296852579736,"{0: 21, 1: 0, 2: 1, 3: 1, 4: 2}",1
1196,False,"{'a': 0.06, 'e': 0.402000000000055}",20,6,-20.797906217631276,"{0: 10, 1: 0, 2: 4, 3: 0, 4: 0}",1
1197,False,"{'a': 0.06, 'e': 0.401500000000055}",30,18,10.495644822983715,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1198,False,"{'a': 0.06, 'e': 0.401000000000055}",20,0,-1.3039263293089873,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
1199,False,"{'a': 0.06, 'e': 0.400500000000055}",25,10,0.7973639727427335,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
1200,False,"{'a': 0.06, 'e': 0.400000000000055}",20,0,-60.025807987983185,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 1}",1
1201,False,"{'a': 0.06, 'e': 0.399500000000055}",20,13,14.883934611522397,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1202,False,"{'a': 0.06, 'e': 0.399000000000055}",20,16,6.3384279880759085,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1203,False,"{'a': 0.06, 'e': 0.398500000000055}",20,0,23.459843651605162,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1204,False,"{'a': 0.06, 'e': 0.398000000000055}",20,3,22.825530184071745,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1205,False,"{'a': 0.06, 'e': 0.397500000000055}",20,9,-14.620335499303035,"{0: 9, 1: 0, 2: 1, 3: 1, 4: 0}",1
1206,False,"{'a': 0.06, 'e': 0.397000000000055}",20,6,-37.63911190339278,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 1}",1
1207,False,"{'a': 0.06, 'e': 0.396500000000055}",20,12,2.8426805056678424,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1208,False,"{'a': 0.06, 'e': 0.396000000000055}",25,0,-90.84866972002987,"{0: 19, 1: 1, 2: 3, 3: 0, 4: 2}",0
1209,False,"{'a': 0.06, 'e': 0.395500000000055}",30,19,17.374420758532665,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1210,False,"{'a': 0.06, 'e': 0.395000000000055}",25,0,8.085484280969176,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
1211,False,"{'a': 0.06, 'e': 0.394500000000055}",25,14,7.577297569683233,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1212,False,"{'a': 0.06, 'e': 0.394000000000055}",20,13,4.654218742427917,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
1213,False,"{'a': 0.06, 'e': 0.393500000000055}",20,10,5.942792547088953,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1214,False,"{'a': 0.06, 'e': 0.39300000000005497}",20,13,-22.37166070534907,"{0: 4, 1: 2, 2: 0, 3: 1, 4: 0}",1
1215,False,"{'a': 0.06, 'e': 0.39250000000005497}",20,11,-37.426645450445605,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 1}",1
1216,False,"{'a': 0.06, 'e': 0.39200000000005497}",25,16,16.968152154039537,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1217,False,"{'a': 0.06, 'e': 0.39150000000005497}",20,0,11.668921463875199,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1218,False,"{'a': 0.06, 'e': 0.39100000000005497}",25,8,-37.926525925784254,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 1}",1
1219,False,"{'a': 0.06, 'e': 0.39050000000005497}",20,0,18.074507450258704,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
1220,False,"{'a': 0.06, 'e': 0.39000000000005497}",20,3,-83.8852489962011,"{0: 13, 1: 1, 2: 0, 3: 1, 4: 2}",1
1221,False,"{'a': 0.06, 'e': 0.38950000000005497}",20,8,-17.14887221467294,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
1222,False,"{'a': 0.06, 'e': 0.38900000000005497}",25,11,4.235192796307165,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1223,False,"{'a': 0.06, 'e': 0.38850000000005497}",30,12,12.716186693763444,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
1224,False,"{'a': 0.06, 'e': 0.38800000000005497}",25,17,7.501646194360369,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1225,False,"{'a': 0.06, 'e': 0.38750000000005497}",20,0,5.9107916434294845,"{0: 17, 1: 3, 2: 0, 3: 0, 4: 0}",0
1226,False,"{'a': 0.06, 'e': 0.38700000000005497}",25,7,-50.34705861735729,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 2}",1
1227,False,"{'a': 0.06, 'e': 0.38650000000005497}",20,0,-48.70280867805236,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
1228,False,"{'a': 0.06, 'e': 0.38600000000005497}",25,0,-135.63228414113115,"{0: 15, 1: 3, 2: 4, 3: 1, 4: 2}",0
1229,False,"{'a': 0.06, 'e': 0.38550000000005497}",30,8,6.508841542098939,"{0: 19, 1: 1, 2: 2, 3: 0, 4: 0}",1
1230,False,"{'a': 0.06, 'e': 0.38500000000005496}",20,11,-34.690179569157046,"{0: 6, 1: 1, 2: 0, 3: 2, 4: 0}",1
1231,False,"{'a': 0.06, 'e': 0.38450000000005496}",25,11,-8.916613411354028,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
