trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1389,False,"{'a': 0.06, 'e': 0.013411044519645502}",25,0,35.45654516871957,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1390,False,"{'a': 0.06, 'e': 0.013406223004292965}",25,0,40.681149566340075,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1391,False,"{'a': 0.06, 'e': 0.013401406685472435}",30,8,31.789135183636873,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1392,False,"{'a': 0.06, 'e': 0.013396595553856082}",35,0,48.242297348204715,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
1393,False,"{'a': 0.06, 'e': 0.013391789600139503}",30,0,39.457106080066794,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1394,False,"{'a': 0.06, 'e': 0.013386988815041648}",30,0,46.44998108671455,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1395,False,"{'a': 0.06, 'e': 0.01338219318930473}",20,9,19.605837502652125,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1396,False,"{'a': 0.06, 'e': 0.013377402713694172}",30,0,45.29323841904442,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1397,False,"{'a': 0.06, 'e': 0.01337261737899851}",20,0,30.23794686275694,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1398,False,"{'a': 0.06, 'e': 0.01336783717602934}",20,0,30.72144979769284,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1399,False,"{'a': 0.06, 'e': 0.013363062095621218}",30,0,45.21356902239722,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1400,False,"{'a': 0.06, 'e': 0.01335829212863162}",20,4,23.8630164963124,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1401,False,"{'a': 0.06, 'e': 0.013353527265940838}",20,0,33.745044811190645,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1402,False,"{'a': 0.06, 'e': 0.01334876749845192}",25,0,33.78096663934696,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1403,False,"{'a': 0.06, 'e': 0.013344012817090595}",20,0,26.139412328873906,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1404,False,"{'a': 0.06, 'e': 0.013339263212805203}",25,7,27.826459506860573,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1405,False,"{'a': 0.06, 'e': 0.013334518676566624}",30,0,39.618432228481595,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1406,False,"{'a': 0.06, 'e': 0.013329779199368197}",20,6,24.23797358489977,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1407,False,"{'a': 0.06, 'e': 0.013325044772225651}",20,0,18.09432165547559,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1408,False,"{'a': 0.06, 'e': 0.013320315386177048}",30,0,35.48546394688152,"{0: 29, 1: 1, 2: 0, 3: 0, 4: 0}",0
1409,False,"{'a': 0.06, 'e': 0.013315591032282687}",20,8,21.327256564189717,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1410,False,"{'a': 0.06, 'e': 0.013310871701625052}",20,8,26.200518049410757,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1411,False,"{'a': 0.06, 'e': 0.013306157385308737}",25,0,22.99877229201596,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
1412,False,"{'a': 0.06, 'e': 0.013301448074460369}",20,0,25.05908751980274,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1413,False,"{'a': 0.06, 'e': 0.013296743760228547}",30,24,10.731830737842795,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1414,False,"{'a': 0.06, 'e': 0.013292044433783767}",20,0,29.390976350404912,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1415,False,"{'a': 0.06, 'e': 0.013287350086318348}",20,0,24.584318282212106,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1416,False,"{'a': 0.06, 'e': 0.013282660709046375}",20,0,28.95992936334899,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1417,False,"{'a': 0.06, 'e': 0.013277976293203616}",25,3,35.522473405000405,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1418,False,"{'a': 0.06, 'e': 0.013273296830047474}",25,0,-21.967434520346544,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
1419,False,"{'a': 0.06, 'e': 0.013268622310856881}",20,0,-16.83856761218874,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
1420,False,"{'a': 0.06, 'e': 0.013263952726932276}",20,0,28.583927467538686,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1421,False,"{'a': 0.06, 'e': 0.013259288069595499}",25,0,34.91032694646528,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1422,False,"{'a': 0.06, 'e': 0.01325462833018975}",20,10,10.160459022540012,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1423,False,"{'a': 0.06, 'e': 0.0132499735000795}",20,0,26.025712718734493,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1424,False,"{'a': 0.06, 'e': 0.01324532357065044}",20,0,28.676638887678674,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1425,False,"{'a': 0.06, 'e': 0.013240678533309402}",25,7,25.972824686632944,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1426,False,"{'a': 0.06, 'e': 0.013236038379484304}",35,15,30.544278188489763,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1427,False,"{'a': 0.06, 'e': 0.013231403100624078}",20,0,22.86993296835962,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1428,False,"{'a': 0.06, 'e': 0.0132267726881986}",25,0,31.306307735632274,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1429,False,"{'a': 0.06, 'e': 0.013222147133698627}",20,0,23.519208883265087,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1430,False,"{'a': 0.06, 'e': 0.013217526428635735}",20,3,5.728308150136596,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
1431,False,"{'a': 0.06, 'e': 0.013212910564542248}",25,0,31.582525791850003,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1432,False,"{'a': 0.06, 'e': 0.013208299532971179}",20,0,21.166572963790845,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1433,False,"{'a': 0.06, 'e': 0.013203693325496157}",20,0,31.20091481147224,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1434,False,"{'a': 0.06, 'e': 0.013199091933711365}",20,0,21.57922302644437,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1435,False,"{'a': 0.06, 'e': 0.013194495349231488}",25,0,32.45411353657681,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1436,False,"{'a': 0.06, 'e': 0.013189903563691624}",20,0,27.965513269431035,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1437,False,"{'a': 0.06, 'e': 0.013185316568747246}",25,0,32.57234735652086,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1438,False,"{'a': 0.06, 'e': 0.01318073435607412}",20,0,22.24596589944067,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1439,False,"{'a': 0.06, 'e': 0.013176156917368247}",20,0,29.4611448000483,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1440,False,"{'a': 0.06, 'e': 0.013171584244345806}",25,0,30.32690892758838,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1441,False,"{'a': 0.06, 'e': 0.013167016328743083}",20,0,31.296847331252923,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1442,False,"{'a': 0.06, 'e': 0.01316245316231641}",25,0,31.916892177614365,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1443,False,"{'a': 0.06, 'e': 0.013157894736842105}",20,0,2.6768336274129307,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1444,False,"{'a': 0.06, 'e': 0.01315334104411641}",30,2,24.02908622416299,"{0: 27, 1: 0, 2: 1, 3: 0, 4: 0}",1
1445,False,"{'a': 0.06, 'e': 0.013148792075955425}",20,0,25.03926109711441,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1446,False,"{'a': 0.06, 'e': 0.013144247824195049}",25,8,23.299678291100182,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1447,False,"{'a': 0.06, 'e': 0.013139708280690918}",20,8,16.00130610017072,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1448,False,"{'a': 0.06, 'e': 0.013135173437318345}",25,9,29.56506702705925,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1449,False,"{'a': 0.06, 'e': 0.013130643285972255}",20,0,25.670822704389913,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1450,False,"{'a': 0.06, 'e': 0.013126117818567132}",30,0,22.620276494194307,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
1451,False,"{'a': 0.06, 'e': 0.01312159702703695}",25,0,32.04042573398617,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1452,False,"{'a': 0.06, 'e': 0.013117080903335111}",30,0,40.921525576017274,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1453,False,"{'a': 0.06, 'e': 0.013112569439434401}",35,13,31.486040267490942,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1454,False,"{'a': 0.06, 'e': 0.013108062627326908}",20,0,26.234327183932763,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1455,False,"{'a': 0.06, 'e': 0.013103560459023979}",20,0,33.81496651011827,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1456,False,"{'a': 0.06, 'e': 0.013099062926556151}",25,15,16.58143542341325,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1457,False,"{'a': 0.06, 'e': 0.013094570021973102}",20,0,13.816084822153787,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1458,False,"{'a': 0.06, 'e': 0.013090081737343578}",25,0,35.268111448485364,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1459,False,"{'a': 0.06, 'e': 0.013085598064755344}",20,0,28.727596584987676,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1460,False,"{'a': 0.06, 'e': 0.013081118996315122}",20,0,23.106933907476453,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1461,False,"{'a': 0.06, 'e': 0.013076644524148537}",25,0,33.796941250615944,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1462,False,"{'a': 0.06, 'e': 0.013072174640400051}",30,6,37.458237383010555,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
1463,False,"{'a': 0.06, 'e': 0.013067709337232917}",20,0,30.29548933727769,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1464,False,"{'a': 0.06, 'e': 0.013063248606829104}",20,0,26.374107915095216,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1465,False,"{'a': 0.06, 'e': 0.013058792441389255}",20,0,26.061940792058643,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1466,False,"{'a': 0.06, 'e': 0.013054340833132621}",35,6,45.35168579549918,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 0}",1
1467,False,"{'a': 0.06, 'e': 0.013049893774297014}",20,0,33.15498610688638,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1468,False,"{'a': 0.06, 'e': 0.013045451257138733}",25,0,33.67777779797781,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1469,False,"{'a': 0.06, 'e': 0.013041013273932527}",25,0,16.34377140404273,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
1470,False,"{'a': 0.06, 'e': 0.01303657981697152}",25,0,36.137030441540745,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1471,False,"{'a': 0.06, 'e': 0.013032150878567173}",20,0,28.350010791822186,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1472,False,"{'a': 0.06, 'e': 0.013027726451049212}",20,0,19.7706224346667,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1473,False,"{'a': 0.06, 'e': 0.013023306526765581}",30,0,35.43714443771839,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1474,False,"{'a': 0.06, 'e': 0.013018891098082387}",20,0,20.063509656381154,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1475,False,"{'a': 0.06, 'e': 0.013014480157383839}",20,0,26.107499832903265,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1476,False,"{'a': 0.06, 'e': 0.013010073697072197}",25,0,30.29544293357579,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1477,False,"{'a': 0.06, 'e': 0.013005671709567717}",20,0,24.787604491766615,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1478,False,"{'a': 0.06, 'e': 0.013001274187308594}",25,15,16.746807275785525,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1479,False,"{'a': 0.06, 'e': 0.01299688112275091}",20,0,34.40949310991303,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1480,False,"{'a': 0.06, 'e': 0.012992492508368574}",20,0,25.99435593350769,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1481,False,"{'a': 0.06, 'e': 0.012988108336653278}",20,0,24.647669537654505,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1482,False,"{'a': 0.06, 'e': 0.012983728600114436}",35,0,52.4934834184951,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
1483,False,"{'a': 0.06, 'e': 0.012979353291279125}",25,0,35.353673383546734,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1484,False,"{'a': 0.06, 'e': 0.012974982402692051}",20,0,28.011825051918812,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1485,False,"{'a': 0.06, 'e': 0.012970615926915468}",20,0,30.479387528878572,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1486,False,"{'a': 0.06, 'e': 0.012966253856529145}",25,0,31.909827529502408,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1487,False,"{'a': 0.06, 'e': 0.012961896184130316}",25,0,38.51654808026076,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1488,False,"{'a': 0.06, 'e': 0.012957542902333604}",25,1,27.543495171307327,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
1489,False,"{'a': 0.06, 'e': 0.012953194003770995}",20,0,22.175531913528257,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1490,False,"{'a': 0.06, 'e': 0.012948849481091767}",30,0,39.49484218349673,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1491,False,"{'a': 0.06, 'e': 0.012944509326962443}",20,0,-38.61765813669722,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 1}",0
1492,False,"{'a': 0.06, 'e': 0.01294017353406675}",20,0,27.317013013689383,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1493,False,"{'a': 0.06, 'e': 0.012935842095105548}",25,2,29.35660773329949,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1494,False,"{'a': 0.06, 'e': 0.012931515002796793}",20,5,25.443985188234837,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1495,False,"{'a': 0.06, 'e': 0.012927192249875478}",30,16,24.6828582715907,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1496,False,"{'a': 0.06, 'e': 0.01292287382909359}",20,0,29.544316026622738,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1497,False,"{'a': 0.06, 'e': 0.012918559733220045}",25,17,11.1991544029991,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1498,False,"{'a': 0.06, 'e': 0.012914249955040652}",30,4,39.93640673203694,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
1499,False,"{'a': 0.06, 'e': 0.012909944487358056}",25,0,26.436441394557562,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
1500,False,"{'a': 0.06, 'e': 0.012905643322991683}",25,0,38.12954800685805,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1501,False,"{'a': 0.06, 'e': 0.012901346454777697}",20,0,30.23130594963653,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1502,False,"{'a': 0.06, 'e': 0.01289705387556895}",25,0,30.159452496734136,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1503,False,"{'a': 0.06, 'e': 0.012892765578234917}",25,0,35.102152233407146,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1504,False,"{'a': 0.06, 'e': 0.012888481555661675}",20,0,27.179993539179588,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1505,False,"{'a': 0.06, 'e': 0.012884201800751829}",20,0,26.249624038994952,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1506,False,"{'a': 0.06, 'e': 0.012879926306424467}",20,0,25.085122183262868,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1507,False,"{'a': 0.06, 'e': 0.012875655065615119}",25,0,35.426658947121766,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1508,False,"{'a': 0.06, 'e': 0.012871388071275702}",25,0,34.72040955512058,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1509,False,"{'a': 0.06, 'e': 0.012867125316374468}",25,8,23.507401041003206,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1510,False,"{'a': 0.06, 'e': 0.01286286679389597}",20,15,9.065387787826662,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1511,False,"{'a': 0.06, 'e': 0.012858612496840992}",20,4,21.118464123938928,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1512,False,"{'a': 0.06, 'e': 0.01285436241822652}",20,0,26.12747206088954,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1513,False,"{'a': 0.06, 'e': 0.01285011655108568}",35,12,39.84882730067649,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1514,False,"{'a': 0.06, 'e': 0.012845874888467699}",20,0,30.911446631856165,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1515,False,"{'a': 0.06, 'e': 0.012841637423437854}",20,0,27.52909096143772,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1516,False,"{'a': 0.06, 'e': 0.012837404149077419}",20,0,27.97856070998748,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1517,False,"{'a': 0.06, 'e': 0.012833175058483633}",20,14,12.595184988933596,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1518,False,"{'a': 0.06, 'e': 0.012828950144769636}",20,0,29.136641575259617,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1519,False,"{'a': 0.06, 'e': 0.012824729401064426}",25,0,34.24841789358091,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1520,False,"{'a': 0.06, 'e': 0.01282051282051282}",25,0,36.122847405364794,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1521,False,"{'a': 0.06, 'e': 0.0128163003962754}",25,12,20.89896072057212,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1522,False,"{'a': 0.06, 'e': 0.012812092121528468}",20,0,27.529052660379033,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1523,False,"{'a': 0.06, 'e': 0.012807887989463999}",20,5,25.232228502773705,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1524,False,"{'a': 0.06, 'e': 0.012803687993289598}",20,0,26.099941992088972,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1525,False,"{'a': 0.06, 'e': 0.012799492126228447}",25,0,32.09688172981645,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1526,False,"{'a': 0.06, 'e': 0.01279530038151927}",30,0,43.029951141147734,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1527,False,"{'a': 0.06, 'e': 0.01279111275241627}",20,0,30.60571102557676,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1528,False,"{'a': 0.06, 'e': 0.01278692923218911}",30,13,30.545704005244602,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1529,False,"{'a': 0.06, 'e': 0.012782749814122842}",20,7,14.655234553532349,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1530,False,"{'a': 0.06, 'e': 0.012778574491517865}",30,0,27.753379224235697,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
1531,False,"{'a': 0.06, 'e': 0.0127744032576899}",25,0,5.814436344956334,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
1532,False,"{'a': 0.06, 'e': 0.012770236105969923}",20,0,28.27155332086515,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1533,False,"{'a': 0.06, 'e': 0.01276607302970413}",25,0,37.74086234465811,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1534,False,"{'a': 0.06, 'e': 0.012761914022253898}",20,0,31.812536631720036,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1535,False,"{'a': 0.06, 'e': 0.012757759076995721}",25,0,34.68749759544041,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
1536,False,"{'a': 0.06, 'e': 0.012753608187321182}",20,0,32.36086794960728,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1537,False,"{'a': 0.06, 'e': 0.012749461346636915}",25,0,21.70803920462218,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
1538,False,"{'a': 0.06, 'e': 0.012745318548364542}",20,0,32.25416216443991,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1539,False,"{'a': 0.06, 'e': 0.012741179785940639}",20,9,16.312192773303746,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1540,False,"{'a': 0.06, 'e': 0.012737045052816691}",20,0,26.392629982010142,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1541,False,"{'a': 0.06, 'e': 0.012732914342459056}",25,6,22.779042471893963,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
1542,False,"{'a': 0.06, 'e': 0.0127287876483489}",25,0,39.00331320614028,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1543,False,"{'a': 0.06, 'e': 0.012724664963982191}",35,0,51.30400454117701,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
1544,False,"{'a': 0.06, 'e': 0.012720546282869609}",20,0,25.133058443509174,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1545,False,"{'a': 0.06, 'e': 0.012716431598536545}",25,0,33.31950828381821,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1546,False,"{'a': 0.06, 'e': 0.012712320904523034}",25,0,37.59222247956293,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1547,False,"{'a': 0.06, 'e': 0.012708214194383723}",20,0,26.603863259004797,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1548,False,"{'a': 0.06, 'e': 0.012704111461687815}",25,13,9.420541345961537,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1549,False,"{'a': 0.06, 'e': 0.01270001270001905}",20,0,25.232471210637858,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1550,False,"{'a': 0.06, 'e': 0.01269591790297564}",25,0,24.72989272645509,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
1551,False,"{'a': 0.06, 'e': 0.01269182706417024}",25,0,36.26862638762468,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1552,False,"{'a': 0.06, 'e': 0.012687740177229897}",25,0,35.25235829143456,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1553,False,"{'a': 0.06, 'e': 0.012683657235796024}",30,8,35.40702209269303,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1554,False,"{'a': 0.06, 'e': 0.012679578233524344}",25,0,32.14112511918613,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1555,False,"{'a': 0.06, 'e': 0.012675503164084846}",20,0,27.65356087144789,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1556,False,"{'a': 0.06, 'e': 0.012671432021161758}",20,0,21.11708870772345,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1557,False,"{'a': 0.06, 'e': 0.012667364798453498}",30,6,31.924234340672836,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
1558,False,"{'a': 0.06, 'e': 0.01266330148967263}",25,7,23.50027106201368,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1559,False,"{'a': 0.06, 'e': 0.012659242088545833}",30,0,40.211739049495336,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1560,False,"{'a': 0.06, 'e': 0.012655186588813844}",30,21,14.96983725620004,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1561,False,"{'a': 0.06, 'e': 0.012651134984231437}",20,0,27.479851260466564,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1562,False,"{'a': 0.06, 'e': 0.012647087268567366}",20,8,20.5013589563181,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1563,False,"{'a': 0.06, 'e': 0.01264304343560434}",30,0,40.919376847095734,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1564,False,"{'a': 0.06, 'e': 0.012639003479138967}",30,0,45.460379655697714,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1565,False,"{'a': 0.06, 'e': 0.012634967392981724}",20,0,32.502577564680934,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1566,False,"{'a': 0.06, 'e': 0.012630935170956915}",25,10,20.705494294801216,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1567,False,"{'a': 0.06, 'e': 0.012626906806902633}",25,0,27.930994954256608,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1568,False,"{'a': 0.06, 'e': 0.01262288229467072}",25,11,22.151474016055325,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1569,False,"{'a': 0.06, 'e': 0.012618861628126718}",20,0,28.923425524995146,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1570,False,"{'a': 0.06, 'e': 0.012614844801149848}",30,3,33.69483646076847,"{0: 26, 1: 0, 2: 1, 3: 0, 4: 0}",1
1571,False,"{'a': 0.06, 'e': 0.012610831807632956}",25,0,27.603967002066874,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
